"level","unit_id","unit_title","passage_id","passage_order","sentence_id","sentence_order","sentence_pattern_id","pattern_name","pattern_cefr","is_new_sentence_pattern","lesson_id","lesson_title","sentence","translation","grammar","occurrence_id","token_order","token_id","lexeme_id","sense_id","type","answer","lemma","prompt","prompt_type","partOfSpeech","dictionary_pos","context_pos","semanticRole","chunk_id","chunk_text","chunk_translation","chunk_order","chunk_note","pattern_id","kk_us","ipa_us","ipa_standalone","ipa_in_sentence","kk","ipa","syllables","stress_syllable","display_syllables","note","audio_method","audio_status","word_audio_source","audio_source","sentence_audio_source","license","is_new_word","is_new_pattern","is_new_combination","is_new_content","qa_status"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l02-p01-s01","2","past-go-to-place","主詞 + went to + 地點 + 過去時間","A2","TRUE","a2-u01-l02","昨天去了哪裡","I went to the store yesterday.","我昨天去了商店。","simple past：不規則動詞 go → went 與過去時間 yesterday","a2-u01-l02-p01-s01-t06","6","yesterday","yesterday","yesterday-time-adverb","word","yesterday","yesterday","昨天","meaning","adverb 副詞","noun 名詞；adverb 副詞","adverb 副詞","過去時間","","","","","","","/ˈjɛstɚde/","/ˈjes.tɚ.deɪ/","/ˈjes.tɚ.deɪ/","","/ˈjɛstɚde/","/ˈjes.tɚ.deɪ/","yes-ter-day","第一音節","yes・ter・day","yesterday 常搭配過去式。","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l03-p01-s01","3","be-going-to-plan","主詞 + be going to + 原形動詞 + 時間","A2","TRUE","a2-u01-l03","明天的計畫","I am going to play badminton tomorrow.","我明天打算去打羽球。","be going to：表達已經打算好的未來計畫","a2-u01-l03-p01-s01-t01","1","i","i","i-general","word","I","I","我","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","主詞","","","","","","","/aɪ/","/aɪ/","/aɪ/","","/aɪ/","/aɪ/","I","單音節","I","英文的 I 永遠要大寫。","not_configured","pending","","","","pending","FALSE","TRUE","FALSE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l03-p01-s01","3","be-going-to-plan","主詞 + be going to + 原形動詞 + 時間","A2","TRUE","a2-u01-l03","明天的計畫","I am going to play badminton tomorrow.","我明天打算去打羽球。","be going to：表達已經打算好的未來計畫","a2-u01-l03-p01-s01-t02","2","am","be","be-going-to-auxiliary","word","am","be","和 I 搭配的 be 動詞","grammar","auxiliary verb 助動詞","verb 動詞","auxiliary verb 助動詞","未來計畫構成","","","","","","","/æm/","/æm/","/æm/","","/æm/","/æm/","am","單音節","am","I 使用 am；和 going to 一起表達計畫。","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l03-p01-s01","3","be-going-to-plan","主詞 + be going to + 原形動詞 + 時間","A2","TRUE","a2-u01-l03","明天的計畫","I am going to play badminton tomorrow.","我明天打算去打羽球。","be going to：表達已經打算好的未來計畫","a2-u01-l03-p01-s01-t03","3","going","go","going-future-plan","word","going","go","與 to 組成「打算／將要」","context","verb 動詞（現在分詞）","verb 動詞","verb 動詞（現在分詞）","未來計畫構成","going-to","going to","將要／打算","1","be going to 後接原形動詞，用來表達未來計畫。","","/ˈgoɪŋ/","/ˈɡoʊ.ɪŋ/","/ˈɡoʊ.ɪŋ/","","/ˈgoɪŋ/","/ˈɡoʊ.ɪŋ/","go-ing","第一音節","go・ing","此處重點是 be going to 的整體意思，不是正在前往。","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","TRUE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l03-p01-s01","3","be-going-to-plan","主詞 + be going to + 原形動詞 + 時間","A2","TRUE","a2-u01-l03","明天的計畫","I am going to play badminton tomorrow.","我明天打算去打羽球。","be going to：表達已經打算好的未來計畫","a2-u01-l03-p01-s01-t04","4","to-infinitive","to","to-going-future","word","to","to","與 going 組成「打算／將要」","context","infinitive marker 不定詞標記","preposition／infinitive marker 介系詞／不定詞標記","infinitive marker 不定詞標記","未來計畫構成","going-to","going to","將要／打算","1","be going to 後接原形動詞，用來表達未來計畫。","","/tə/","/tə/","/tə/","","/tə/","/tə/","to","單音節","to","此處的 to 屬於 be going to 句型。","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l03-p01-s01","3","be-going-to-plan","主詞 + be going to + 原形動詞 + 時間","A2","TRUE","a2-u01-l03","明天的計畫","I am going to play badminton tomorrow.","我明天打算去打羽球。","be going to：表達已經打算好的未來計畫","a2-u01-l03-p01-s01-t05","5","play","play","play-sport","word","play","play","打（球類運動）","meaning","verb 動詞（原形）","verb 動詞","verb 動詞（原形）","計畫動作","play-badminton","play badminton","打羽球","2","play 加球類運動，通常不加冠詞。","","/ple/","/pleɪ/","/pleɪ/","","/ple/","/pleɪ/","play","單音節","play","to 後面使用動詞原形 play。","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l03-p01-s01","3","be-going-to-plan","主詞 + be going to + 原形動詞 + 時間","A2","TRUE","a2-u01-l03","明天的計畫","I am going to play badminton tomorrow.","我明天打算去打羽球。","be going to：表達已經打算好的未來計畫","a2-u01-l03-p01-s01-t06","6","badminton","badminton","badminton-general","word","badminton","badminton","羽球","meaning","noun 名詞","noun 名詞","noun 名詞","運動項目","play-badminton","play badminton","打羽球","2","play 加球類運動，通常不加冠詞。","","/ˈbædmɪntən/","/ˈbæd.mɪn.tən/","/ˈbæd.mɪn.tən/","","/ˈbædmɪntən/","/ˈbæd.mɪn.tən/","bad-min-ton","第一音節","bad・min・ton","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l03-p01-s01","3","be-going-to-plan","主詞 + be going to + 原形動詞 + 時間","A2","TRUE","a2-u01-l03","明天的計畫","I am going to play badminton tomorrow.","我明天打算去打羽球。","be going to：表達已經打算好的未來計畫","a2-u01-l03-p01-s01-t07","7","tomorrow","tomorrow","tomorrow-time-adverb","word","tomorrow","tomorrow","明天","meaning","adverb 副詞","noun 名詞；adverb 副詞","adverb 副詞","未來時間","","","","","","","/təˈmɑro/","/təˈmɑːr.oʊ/","/təˈmɑːr.oʊ/","","/təˈmɑro/","/təˈmɑːr.oʊ/","to-mor-row","第二音節","to・mor・row","tomorrow 可直接放在句尾，不需要介系詞。","not_configured","pending","","","","pending","TRUE","FALSE","FALSE","TRUE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l04-p01-s01","4","would-like-invitation","Would you like to + 原形動詞 + 補語？","A2","TRUE","a2-u01-l04","提出邀請","Would you like to go with me?","你想和我一起去嗎？","Would you like to...?：禮貌提出邀請","a2-u01-l04-p01-s01-t01","1","would-initial","would","would-polite-invitation","word","Would","would","用於禮貌邀請","grammar","modal verb 情態助動詞","modal verb 情態助動詞","modal verb 情態助動詞","禮貌邀請構成","would-you-like-to","Would you like to","你想要／願意……嗎","1","完整語塊用來禮貌詢問對方是否想做某事。","","/wʊd/","/wʊd/","/wʊd/","","/wʊd/","/wʊd/","Would","單音節","Would","Would you like to...? 是常用的禮貌邀請句型。","not_configured","pending","","","","pending","TRUE","TRUE","TRUE","TRUE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l04-p01-s01","4","would-like-invitation","Would you like to + 原形動詞 + 補語？","A2","TRUE","a2-u01-l04","提出邀請","Would you like to go with me?","你想和我一起去嗎？","Would you like to...?：禮貌提出邀請","a2-u01-l04-p01-s01-t02","2","you","you","you-general","word","you","you","你","meaning","pronoun 代名詞","pronoun 代名詞","pronoun 代名詞","受邀者","would-you-like-to","Would you like to","你想要／願意……嗎","1","完整語塊用來禮貌詢問對方是否想做某事。","","/ju/","/juː/","/juː/","","/ju/","/juː/","you","單音節","you","","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l04-p01-s01","4","would-like-invitation","Would you like to + 原形動詞 + 補語？","A2","TRUE","a2-u01-l04","提出邀請","Would you like to go with me?","你想和我一起去嗎？","Would you like to...?：禮貌提出邀請","a2-u01-l04-p01-s01-t03","3","like","like","like-would-preference","word","like","like","在邀請句中表示想要","context","verb 動詞","verb 動詞","verb 動詞","禮貌邀請構成","would-you-like-to","Would you like to","你想要／願意……嗎","1","完整語塊用來禮貌詢問對方是否想做某事。","","/laɪk/","/laɪk/","/laɪk/","","/laɪk/","/laɪk/","like","單音節","like","在 Would you like to...? 中，like 不只表示喜歡。","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l04-p01-s01","4","would-like-invitation","Would you like to + 原形動詞 + 補語？","A2","TRUE","a2-u01-l04","提出邀請","Would you like to go with me?","你想和我一起去嗎？","Would you like to...?：禮貌提出邀請","a2-u01-l04-p01-s01-t04","4","to-infinitive","to","to-infinitive","word","to","to","後接原形動詞","grammar","infinitive marker 不定詞標記","preposition／infinitive marker 介系詞／不定詞標記","infinitive marker 不定詞標記","不定詞構成","would-you-like-to","Would you like to","你想要／願意……嗎","1","完整語塊用來禮貌詢問對方是否想做某事。","","/tə/","/tə/","/tə/","","/tə/","/tə/","to","單音節","to","to 後面使用動詞原形 go。","not_configured","pending","","","","pending","FALSE","FALSE","TRUE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l04-p01-s01","4","would-like-invitation","Would you like to + 原形動詞 + 補語？","A2","TRUE","a2-u01-l04","提出邀請","Would you like to go with me?","你想和我一起去嗎？","Would you like to...?：禮貌提出邀請","a2-u01-l04-p01-s01-t05","5","go","go","go-general","word","go","go","去","meaning","verb 動詞（原形）","verb 動詞","verb 動詞（原形）","邀請動作","","","","","","","/go/","/ɡoʊ/","/ɡoʊ/","","/go/","/ɡoʊ/","go","單音節","go","","not_configured","pending","","","","pending","FALSE","FALSE","FALSE","FALSE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l04-p01-s01","4","would-like-invitation","Would you like to + 原形動詞 + 補語？","A2","TRUE","a2-u01-l04","提出邀請","Would you like to go with me?","你想和我一起去嗎？","Would you like to...?：禮貌提出邀請","a2-u01-l04-p01-s01-t06","6","with","with","with-accompaniment","word","with","with","和／跟","meaning","preposition 介系詞","preposition 介系詞","preposition 介系詞","陪同","with-me","with me","和我一起","2","with 後面使用受格代名詞 me。","","/wɪð/","/wɪð/","/wɪð/","","/wɪð/","/wɪð/","with","單音節","with","with me 表示和我一起。","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
"A2","a2-u01","昨天與明天","a2-u01-p01","1","a2-u01-l04-p01-s01","4","would-like-invitation","Would you like to + 原形動詞 + 補語？","A2","TRUE","a2-u01-l04","提出邀請","Would you like to go with me?","你想和我一起去嗎？","Would you like to...?：禮貌提出邀請","a2-u01-l04-p01-s01-t07","7","me","me","me-object-pronoun","word","me","I","我（受格）","meaning","pronoun 代名詞（受格）","pronoun 代名詞","pronoun 代名詞（受格）","陪同對象","with-me","with me","和我一起","2","with 後面使用受格代名詞 me。","","/mi/","/miː/","/miː/","","/mi/","/miː/","me","單音節","me","介系詞 with 後面使用 me，不使用 I。","not_configured","pending","","","","pending","TRUE","FALSE","TRUE","TRUE","pilot_review_required"
